Id	GradeId	CupCount	DefeatCount	CharacterId	Score	SkillIds[1]	SkillIds[2]	SkillIds[3]	EquipIds[1]	EquipIds[2]	EquipIds[3]	EquipIds[4]	EquipIds[5]	EquipIds[6]	EquipIds[7]	EquipIds[8]	EquipIds[9]	EquipIds[10]	Level	RelicIds[1]	RelicIds[2]	RelicIds[3]	RuneEvolves[1]	RuneEvolves[2]	RuneEvolves[3]	RuneEvolves[4]	RuneEvolves[5]	RuneEvolves[6]	RuneEvolves[7]	RuneEvolves[8]	RuneEvolves[9]	RuneEvolves[10]
2257	12	9	1	2	2300	10201	10207	10204	20416	20224	20814	20357	20432	20722	20363	20614	20764	20840	10	40114	40022	40104	0	0	0	0	0	0	0	0	0	0
2258	12	9	2	2	2300	10201	10204	10209	20050	20630	20630	20422	20226	20672	20696	20050	20030	20640	10	40007	40015	40112	20050	20630	20630	0	20226	0	0	0	0	0
2259	12	9	3	2	2300	10204	10205	10201	20062	20130	20630	20338	20656	20841	20564	20269	20742	20740	10	40112	40107	40112	20062	20130	20630	20338	20656	0	0	0	0	0
2260	12	9	4	2	2300	10206	10203	10201	20792	20830	20640	20588	20432	20544	20373	20842	20373	20764	10	40110	40017	40018	20792	20830	20640	20588	20432	0	0	0	0	0
2261	12	10		2	2300	10206	10209	10208	20544	20050	20840	20422	20556	20373	20226	20590	20780	20688	10	40004	40104	40115	0	0	0	0	0	0	0	0	0	0
2262	12	10	1	2	2300	10201	10207	10204	20416	20224	20814	20357	20432	20722	20363	20614	20764	20840	10	40114	40022	40104	0	0	0	0	0	0	0	0	0	0
2263	12	10	2	2	2300	10201	10204	10209	20050	20630	20630	20422	20226	20672	20696	20050	20030	20640	10	40007	40015	40112	20050	20630	20630	0	20226	0	0	0	0	0
2264	12	10	3	2	2300	10204	10205	10201	20062	20130	20630	20338	20656	20841	20564	20269	20742	20740	10	40112	40107	40112	20062	20130	20630	20338	20656	0	0	0	0	0
2265	12	10	4	2	2300	10206	10203	10201	20792	20830	20640	20588	20432	20544	20373	20842	20373	20764	10	40110	40017	40018	20792	20830	20640	20588	20432	0	0	0	0	0
2266	12	11		2	2300	10206	10209	10208	20544	20050	20840	20422	20556	20373	20226	20590	20780	20688	10	40004	40104	40115	0	0	0	0	0	0	0	0	0	0
2267	12	11	1	2	2300	10201	10207	10204	20416	20224	20814	20357	20432	20722	20363	20614	20764	20840	10	40114	40022	40104	0	0	0	0	0	0	0	0	0	0
2268	12	11	2	2	2300	10201	10204	10209	20050	20630	20630	20422	20226	20672	20696	20050	20030	20640	10	40007	40015	40112	20050	20630	20630	0	20226	0	0	0	0	0
2269	12	11	3	2	2300	10204	10205	10201	20062	20130	20630	20338	20656	20841	20564	20269	20742	20740	10	40112	40107	40112	20062	20130	20630	20338	20656	0	0	0	0	0
2270	12	11	4	2	2300	10206	10203	10201	20792	20830	20640	20588	20432	20544	20373	20842	20373	20764	10	40110	40017	40018	20792	20830	20640	20588	20432	0	0	0	0	0
2271	12	12		2	2300	10206	10209	10208	20544	20050	20840	20422	20556	20373	20226	20590	20780	20688	10	40004	40104	40115	0	0	0	0	0	0	0	0	0	0
2272	12	12	1	2	2300	10201	10207	10204	20416	20224	20814	20357	20432	20722	20363	20614	20764	20840	10	40114	40022	40104	0	0	0	0	0	0	0	0	0	0
2273	12	12	2	2	2300	10201	10204	10209	20050	20630	20630	20422	20226	20672	20696	20050	20030	20640	10	40007	40015	40112	20050	20630	20630	0	20226	0	0	0	0	0
2274	12	12	3	2	2300	10204	10205	10201	20062	20130	20630	20338	20656	20841	20564	20269	20742	20740	10	40112	40107	40112	20062	20130	20630	20338	20656	0	0	0	0	0
2275	12	12	4	2	2300	10206	10203	10201	20792	20830	20640	20588	20432	20544	20373	20842	20373	20764	10	40110	40017	40018	20792	20830	20640	20588	20432	0	0	0	0	0
2276	12			3	2300	10006			20024	20724									1	40109			0	0								
2277	12		1	3	2300	10007			20566	20666	20700								1	40015			0	0	0							
2278	12		2	3	2300	10006	10002		20718	20702	20826								1	40112			0	0	0							
2279	12		3	3	2300	10006	10003		20154	20784	20760								1	40109			0	0	0							
2280	12		4	3	2300	10005	10001	10007	20826	20504	20604	20586	20048						1	40017			0	0	0	0	0					
2281	12	1		3	2300	10007			20800	20550	20318								2	40016			0	0	0							
2282	12	1	1	3	2300	10009	10007		20160	20602	20560								2	40009			0	0	0							
2283	12	1	2	3	2300	10010	10007		20668	20128	20518								2	40115			0	0	0							
2284	12	1	3	3	2300	10009	10004	10010	20652	20712	20450	20162	20536						2	40002			0	0	0	0	0					
2285	12	1	4	3	2300	10010	10008	10005	20710	20361	20804	20355							2	40115			0	0	0	0						
2286	12	2		3	2300	10008	10005		20668	20818	20046								3	40001			0	0	0							
2287	12	2	1	3	2300	10010	10006		20046	20359	20154								3	40113			0	0	0							
2288	12	2	2	3	2300	10008	10006	10007	20826	20444	20156	20586	20504						3	40012			0	0	0	0	0					
2289	12	2	3	3	2300	10001	10008	10009	20046	20720	20662	20361							3	40012			0	0	0	0						
2290	12	2	4	3	2300	10008	10006	10004	20106	20728	20536	20712							3	40110			0	0	0	0						
2291	12	3		3	2300	10006	10007		20576	20347	20560								4	40003			0	0	0							
2292	12	3	1	3	2300	10010	10003	10007	20710	20586	20265	20828	20369						4	40009			0	0	0	0	0					
2293	12	3	2	3	2300	10004	10003	10010	20668	20562	20054	20562							4	40115			0	0	0	0						
2294	12	3	3	3	2300	10006	10005	10007	20626	20728	20786	20728							4	40011			0	0	0	0						
2295	12	3	4	3	2300	10003	10005	10001	20652	20528	20628	20654	20164						4	40013			0	0	0	0	0					
2296	12	4		3	2300	10007	10005	10003	20526	20456	20369	20156	20628						5	40008	40107		0	0	0	0	0					
2297	12	4	1	3	2300	10001	10007	10006	20584	20728	20762	20450							5	40110	40101		0	0	0	0						
2298	12	4	2	3	2300	10006	10001	10009	20046	20156	20620	20060							5	40109	40009		0	0	0	0						
2299	12	4	3	3	2300	10009	10004	10008	20618	20828	20162	20048	20522						5	40111	40102		0	0	0	0	0					
2300	12	4	4	3	2300	10008	10007	10010	20770	20612	20030	20458	20740	20788	20838	20594			5	40003	40124		0	0	0	0	0	0	0	0		
2301	12	5		3	2300	10001	10005	10006	20046	20156	20712	20504							6	40016	40113		0	0	0	0						
2302	12	5	1	3	2300	10006	10001	10004	20710	20251	20361	20257							6	40114	40113		0	0	0	0						
2303	12	5	2	3	2300	10003	10010	10006	20526	20786	20245	20450	20630						6	40015	40008		0	0	0	0	0					
2304	12	5	3	3	2300	10008	10002	10009	20820	20265	20638	20838	20050	20228	20714	20432			6	40110	40010		0	0	0	0	0	0	0	0		
2305	12	5	4	3	2300	10009	10005	10006	20458	20592	20253	20514	20452	20814	20304	20640	20538	20542	6	40001	40010		0	0	0	0	0	0	0	0	0	0
2306	12	6		3	2300	10002	10008	10007	20784	20528	20048	20736							7	40011	40017		0	0	0	0						
2307	12	6	1	3	2300	10009	10010	10004	20752	20456	20770	20712	20794						7	40014	40006		0	0	0	0	0					
2308	12	6	2	3	2300	10008	10003	10010	20456	20704	20056	20269	20780	20672	20132	20334			7	40006	40012		0	0	0	0	0	0	0	0		
2309	12	6	3	3	2300	10010	10002	10006	20838	20269	20740	20351	20363	20214	20226	20538	20642	20806	7	40002	40105		0	0	0	0	0	0	0	0	0	0
2310	12	6	4	3	2300	10007	10005	10008	20556	20580	20690	20247	20130	20588	20690	20656	20564	20722	7	40012	40017		0	0	0	0	0	0	0	0	0	0
2311	12	7		3	2300	10002	10009	10003	20106	20654	20554	20054	20056						8	40112	40116		0	0	0	0	0					
2312	12	7	1	3	2300	10008	10002	10001	20450	20628	20772	20756	20458	20764	20730	20842			8	40114	40016		0	0	0	0	0	0	0	0		
2313	12	7	2	3	2300	10002	10007	10001	20742	20640	20690	20672	20050	20741	20780	20642	20226	20642	8	40006	40012		0	0	0	0	0	0	0	0	0	0
2314	12	7	3	3	2300	10001	10002	10004	20640	20446	20706	20740	20764	20030	20522	20730	20588	20446	8	40112	40111		0	0	0	0	0	0	0	0	0	0
2315	12	7	4	3	2300	10005	10008	10007	20694	20780	20304	20434	20228	20638	20680	20741	20814	20714	8	40011	40103		20694	20780	0	20434	20228	0	0	0	0	0
2316	12	8		3	2300	10008	10009	10005	20060	20512	20132	20373	20564	20259	20452	20446			9	40115	40125	40110	0	0	0	0	0	0	0	0		
2317	12	8	1	3	2300	10005	10010	10007	20830	20638	20638	20373	20714	20422	20304	20841	20756	20218	9	40008	40107	40104	0	0	0	0	0	0	0	0	0	0
2318	12	8	2	3	2300	10001	10007	10002	20722	20434	20458	20694	20656	20680	20062	20540	20338	20224	9	40013	40006	40110	0	0	0	0	0	0	0	0	0	0
2319	12	8	3	3	2300	10010	10008	10009	20590	20556	20247	20556	20363	20416	20062	20253	20780	20544	9	40109	40101	40104	20590	20556	20247	20556	20363	0	0	0	0	0
2320	12	8	4	3	2300	10002	10001	10005	20214	20351	20680	20334	20614	20794	20714	20452	20452	20542	9	40113	40111	40017	0	20351	20680	20334	20614	0	0	0	0	0
2321	12	9		3	2300	10005	10004	10009	20218	20640	20741	20269	20838	20253	20640	20588	20556	20564	10	40008	40009	40019	0	0	0	0	0	0	0	0	0	0
2322	12	9	1	3	2300	10004	10003	10008	20522	20672	20050	20556	20226	20790	20630	20050	20794	20351	10	40114	40009	40102	0	0	0	0	0	0	0	0	0	0
2323	12	9	2	3	2300	10005	10006	10003	20458	20030	20792	20792	20694	20416	20132	20158	20772	20741	10	40111	40010	40016	20458	20030	20792	20792	20694	0	0	0	0	0
2324	12	9	3	3	2300	10002	10005	10008	20540	20814	20690	20730	20840	20028	20841	20764	20218	20416	10	40111	40104	40111	20540	20814	20690	20730	20840	0	0	0	0	0
2325	12	9	4	3	2300	10004	10003	10002	20630	20706	20714	20338	20730	20622	20452	20334	20226	20630	10	40009	40115	40018	20630	20706	20714	20338	20730	0	0	0	0	0
2326	12	10		3	2300	10005	10004	10009	20218	20640	20741	20269	20838	20253	20640	20588	20556	20564	10	40008	40009	40019	0	0	0	0	0	0	0	0	0	0
2327	12	10	1	3	2300	10004	10003	10008	20522	20672	20050	20556	20226	20790	20630	20050	20794	20351	10	40114	40009	40102	0	0	0	0	0	0	0	0	0	0
2328	12	10	2	3	2300	10005	10006	10003	20458	20030	20792	20792	20694	20416	20132	20158	20772	20741	10	40111	40010	40016	20458	20030	20792	20792	20694	0	0	0	0	0
2329	12	10	3	3	2300	10002	10005	10008	20540	20814	20690	20730	20840	20028	20841	20764	20218	20416	10	40111	40104	40111	20540	20814	20690	20730	20840	0	0	0	0	0
2330	12	10	4	3	2300	10004	10003	10002	20630	20706	20714	20338	20730	20622	20452	20334	20226	20630	10	40009	40115	40018	20630	20706	20714	20338	20730	0	0	0	0	0
2331	12	11		3	2300	10005	10004	10009	20218	20640	20741	20269	20838	20253	20640	20588	20556	20564	10	40008	40009	40019	0	0	0	0	0	0	0	0	0	0
2332	12	11	1	3	2300	10004	10003	10008	20522	20672	20050	20556	20226	20790	20630	20050	20794	20351	10	40114	40009	40102	0	0	0	0	0	0	0	0	0	0
2333	12	11	2	3	2300	10005	10006	10003	20458	20030	20792	20792	20694	20416	20132	20158	20772	20741	10	40111	40010	40016	20458	20030	20792	20792	20694	0	0	0	0	0
2334	12	11	3	3	2300	10002	10005	10008	20540	20814	20690	20730	20840	20028	20841	20764	20218	20416	10	40111	40104	40111	20540	20814	20690	20730	20840	0	0	0	0	0
2335	12	11	4	3	2300	10004	10003	10002	20630	20706	20714	20338	20730	20622	20452	20334	20226	20630	10	40009	40115	40018	20630	20706	20714	20338	20730	0	0	0	0	0
2336	12	12		3	2300	10005	10004	10009	20218	20640	20741	20269	20838	20253	20640	20588	20556	20564	10	40008	40009	40019	0	0	0	0	0	0	0	0	0	0
2337	12	12	1	3	2300	10004	10003	10008	20522	20672	20050	20556	20226	20790	20630	20050	20794	20351	10	40114	40009	40102	0	0	0	0	0	0	0	0	0	0
2338	12	12	2	3	2300	10005	10006	10003	20458	20030	20792	20792	20694	20416	20132	20158	20772	20741	10	40111	40010	40016	20458	20030	20792	20792	20694	0	0	0	0	0
2339	12	12	3	3	2300	10002	10005	10008	20540	20814	20690	20730	20840	20028	20841	20764	20218	20416	10	40111	40104	40111	20540	20814	20690	20730	20840	0	0	0	0	0
2340	12	12	4	3	2300	10004	10003	10002	20630	20706	20714	20338	20730	20622	20452	20334	20226	20630	10	40009	40115	40018	20630	20706	20714	20338	20730	0	0	0	0	0
2341	13			1	2500	10105			20750	20758									1	40016			0	0								
2342	13		1	1	2500	10104			20574	20824	20716								1	40014			0	0	0							
2343	13		2	1	2500	10101	10102		20502	20154	20359	20160							1	40111			0	0	0	0						
2344	13		3	1	2500	10110	10109		20560	20510	20704								1	40112			0	0	0							
2345	13		4	1	2500	10104	10110	10108	20754	20820	20636	20736	20712	20612					1	40006			0	0	0	0	0	0				
2346	13	1		1	2500	10108			20326	20632	20308								2	40007			0	0	0							
2347	13	1	1	1	2500	10106	10103		20110	20359	20359	20353							2	40014			0	0	0	0						
2348	13	1	2	1	2500	10109	10110		20359	20726	20156								2	40011			0	0	0							
2349	13	1	3	1	2500	10105	10101	10102	20156	20369	20720	20562	20156	20762					2	40007			0	0	0	0	0	0				
2350	13	1	4	1	2500	10104	10110	10107	20636	20586	20628	20257	20686						2	40007			0	0	0	0	0					
2351	13	2		1	2500	10107	10102		20784	20576	20626	20602							3	40007			0	0	0	0						
2352	13	2	1	1	2500	10104	10101		20347	20834	20712								3	40017			0	0	0							
2353	13	2	2	1	2500	10109	10105	10108	20812	20048	20820	20812	20520	20528					3	40012			0	0	0	0	0	0				
2354	13	2	3	1	2500	10110	10107	10109	20770	20712	20604	20156	20670						3	40109			0	0	0	0	0					
2355	13	2	4	1	2500	10108	10110	10102	20251	20604	20804	20144	20704						3	40016			0	0	0	0	0					
2356	13	3		1	2500	10103	10101		20684	20560	20536								4	40004			0	0	0							
2357	13	3	1	1	2500	10107	10110	10105	20628	20728	20662	20654	20728	20836					4	40012			0	0	0	0	0	0				
2358	13	3	2	1	2500	10109	10102	10104	20712	20156	20156	20578	20054						4	40006			0	0	0	0	0					
2359	13	3	3	1	2500	10104	10105	10110	20361	20670	20060	20060	20361						4	40012			0	0	0	0	0					
2360	13	3	4	1	2500	10108	10103	10104	20712	20820	20355	20369	20028	20664					4	40002			0	0	0	0	0	0				
2361	13	4		1	2500	10103	10105	10108	20554	20720	20349	20836	20361	20770					5	40001	40104		0	0	0	0	0	0				
2362	13	4	1	1	2500	10110	10107	10101	20604	20570	20245	20369	20369						5	40111	40006		0	0	0	0	0					
2363	13	4	2	1	2500	10107	10104	10103	20828	20562	20678	20562	20762						5	40005	40111		0	0	0	0	0					
2364	13	4	3	1	2500	10102	10108	10105	20456	20704	20162	20504	20214	20338					5	40001	40011		0	0	0	0	0	0				
2365	13	4	4	1	2500	10104	10102	10107	20604	20434	20642	20540	20696	20580	20056	20357	20656		5	40008	40010		0	0	0	0	0	0	0	0	0	
2366	13	5		1	2500	10105	10106	10104	20628	20820	20450	20670	20144						6	40114	40114		0	0	0	0	0					
2367	13	5	1	1	2500	10108	10109	10102	20578	20361	20245	20628	20678						6	40012	40103		0	0	0	0	0					
2368	13	5	2	1	2500	10103	10101	10110	20162	20156	20736	20712	20373	20538					6	40008	40115		0	0	0	0	0	0				
2369	13	5	3	1	2500	10110	10103	10109	20048	20132	20696	20722	20794	20146	20672	20538	20224		6	40007	40019		0	0	0	0	0	0	0	0	0	
2370	13	5	4	1	2500	10109	10106	10107	20614	20622	20062	20792	20540	20792	20132	20446	20622	20259	6	40014	40014		0	0	0	0	0	0	0	0	0	0
2371	13	6		1	2500	10107	10108	10109	20704	20578	20554	20670	20604						7	40009	40111		0	0	0	0	0					
2372	13	6	1	1	2500	10103	10109	10102	20251	20770	20620	20355	20592	20792					7	40013	40022		0	0	0	0	0	0				
2373	13	6	2	1	2500	10106	10103	10102	20836	20780	20741	20840	20544	20224	20446	20841	20694		7	40002	40005		0	0	0	0	0	0	0	0	0	
2374	13	6	3	1	2500	10109	10108	10105	20706	20538	20741	20648	20780	20132	20680	20590	20050	20338	7	40003	40112		0	0	0	0	0	0	0	0	0	0
2375	13	6	4	1	2500	10101	10105	10109	20247	20544	20792	20132	20416	20638	20742	20790	20838	20452	7	40113	40014		0	0	0	0	0	0	0	0	0	0
2376	13	7		1	2500	10102	10105	10106	20251	20604	20144	20670	20247	20630					8	40004	40106		0	0	0	0	0	0				
2377	13	7	1	1	2500	10102	10106	10107	20054	20572	20218	20842	20830	20538	20822	20742	20688		8	40004	40107		0	0	0	0	0	0	0	0	0	
2378	13	7	2	1	2500	10106	10108	10105	20822	20230	20334	20218	20132	20434	20792	20792	20590	20694	8	40015	40113		0	0	0	0	0	0	0	0	0	0
2379	13	7	3	1	2500	10103	10110	10104	20664	20530	20840	20742	20130	20648	20146	20630	20416	20218	8	40115	40112		0	0	0	0	0	0	0	0	0	0
2380	13	7	4	1	2500	10101	10103	10102	20373	20351	20722	20580	20638	20434	20230	20253	20822	20788	8	40017	40105		20373	20351	20722	20580	20638	0	0	0	0	0
2381	13	8		1	2500	10102	10108	10101	20536	20230	20580	20247	20158	20656	20544	20788	20259		9	40012	40013	40022	0	0	0	0	0	0	0	0	0	
2382	13	8	1	1	2500	10102	10101	10106	20606	20542	20688	20030	20572	20200	20788	20790	20351	20357	9	40016	40110	40113	0	0	0	0	0	0	0	0	0	0
2383	13	8	2	1	2500	10108	10109	10105	20740	20664	20564	20740	20062	20556	20741	20830	20363	20840	9	40011	40008	40018	0	0	0	0	0	0	0	0	0	0
2384	13	8	3	1	2500	10101	10104	10103	20788	20452	20514	20572	20730	20542	20357	20130	20230	20434	9	40015	40106	40022	20788	20452	20514	20572	20730	0	0	0	0	0
2385	13	8	4	1	2500	10108	10109	10110	20706	20614	20230	20622	20772	20672	20842	20738	20540	20522	9	40007	40109	40103	20706	20614	20230	20622	20772	0	0	0	0	0
2386	13	9		1	2500	10108	10104	10105	20630	20351	20062	20642	20514	20664	20432	20740	20630	20253	10	40003	40016	40102	0	0	0	0	0	0	0	0	0	0
2387	13	9	1	1	2500	10105	10101	10107	20792	20690	20218	20696	20132	20780	20606	20790	20690	20542	10	40114	40014	40106	0	0	0	0	0	0	0	0	0	0
2388	13	9	2	1	2500	10107	10101	10106	20606	20363	20730	20722	20588	20790	20132	20363	20334	20164	10	40113	40017	40015	20606	20363	20730	20722	20588	0	0	0	0	0
2389	13	9	3	1	2500	10109	10104	10105	20224	20458	20630	20214	20146	20269	20338	20422	20688	20656	10	40004	40109	40112	0	20458	20630	0	20146	0	0	0	0	0
2390	13	9	4	1	2500	10110	10106	10102	20614	20228	20830	20458	20664	20588	20564	20696	20738	20580	10	40112	40015	40111	20614	20228	20830	20458	20664	0	0	0	0	0
2391	13	10		1	2500	10108	10104	10105	20630	20351	20062	20642	20514	20664	20432	20740	20630	20253	10	40003	40016	40102	0	0	0	0	0	0	0	0	0	0
2392	13	10	1	1	2500	10105	10101	10107	20792	20690	20218	20696	20132	20780	20606	20790	20690	20542	10	40114	40014	40106	0	0	0	0	0	0	0	0	0	0
2393	13	10	2	1	2500	10107	10101	10106	20606	20363	20730	20722	20588	20790	20132	20363	20334	20164	10	40113	40017	40015	20606	20363	20730	20722	20588	0	0	0	0	0
2394	13	10	3	1	2500	10109	10104	10105	20224	20458	20630	20214	20146	20269	20338	20422	20688	20656	10	40004	40109	40112	0	20458	20630	0	20146	0	0	0	0	0
2395	13	10	4	1	2500	10110	10106	10102	20614	20228	20830	20458	20664	20588	20564	20696	20738	20580	10	40112	40015	40111	20614	20228	20830	20458	20664	0	0	0	0	0
2396	13	11		1	2500	10108	10104	10105	20630	20351	20062	20642	20514	20664	20432	20740	20630	20253	10	40003	40016	40102	0	0	0	0	0	0	0	0	0	0
2397	13	11	1	1	2500	10105	10101	10107	20792	20690	20218	20696	20132	20780	20606	20790	20690	20542	10	40114	40014	40106	0	0	0	0	0	0	0	0	0	0
2398	13	11	2	1	2500	10107	10101	10106	20606	20363	20730	20722	20588	20790	20132	20363	20334	20164	10	40113	40017	40015	20606	20363	20730	20722	20588	0	0	0	0	0
2399	13	11	3	1	2500	10109	10104	10105	20224	20458	20630	20214	20146	20269	20338	20422	20688	20656	10	40004	40109	40112	0	20458	20630	0	20146	0	0	0	0	0
2400	13	11	4	1	2500	10110	10106	10102	20614	20228	20830	20458	20664	20588	20564	20696	20738	20580	10	40112	40015	40111	20614	20228	20830	20458	20664	0	0	0	0	0
2401	13	12		1	2500	10108	10104	10105	20630	20351	20062	20642	20514	20664	20432	20740	20630	20253	10	40003	40016	40102	0	0	0	0	0	0	0	0	0	0
2402	13	12	1	1	2500	10105	10101	10107	20792	20690	20218	20696	20132	20780	20606	20790	20690	20542	10	40114	40014	40106	0	0	0	0	0	0	0	0	0	0
2403	13	12	2	1	2500	10107	10101	10106	20606	20363	20730	20722	20588	20790	20132	20363	20334	20164	10	40113	40017	40015	20606	20363	20730	20722	20588	0	0	0	0	0
2404	13	12	3	1	2500	10109	10104	10105	20224	20458	20630	20214	20146	20269	20338	20422	20688	20656	10	40004	40109	40112	0	20458	20630	0	20146	0	0	0	0	0
2405	13	12	4	1	2500	10110	10106	10102	20614	20228	20830	20458	20664	20588	20564	20696	20738	20580	10	40112	40015	40111	20614	20228	20830	20458	20664	0	0	0	0	0
2406	13			2	2500	10208			20326	20582									1	40011			0	0								
2407	13		1	2	2500	10206			20582	20500	20616								1	40015			0	0	0							
2408	13		2	2	2500	10205	10209		20776	20448	20660	20818							1	40002			0	0	0	0						
2409	13		3	2	2500	10203	10207		20353	20353	20504								1	40113			0	0	0							
2410	13		4	2	2500	10203	10208	10210	20828	20257	20570	20265	20662	20450					1	40001			0	0	0	0	0	0				
2411	13	1		2	2500	10207			20608	20566	20524								2	40017			0	0	0							
2412	13	1	1	2	2500	10206	10202		20046	20684	20834	20668							2	40002			0	0	0	0						
2413	13	1	2	2	2500	10210	10208		20784	20058	20736								2	40016			0	0	0							
2414	13	1	3	2	2500	10205	10208	10210	20554	20604	20628	20156	20060	20804					2	40112			0	0	0	0	0	0				
2415	13	1	4	2	2500	10205	10207	10204	20736	20754	20048	20754	20728						2	40013			0	0	0	0	0					
2416	13	2		2	2500	10207	10201		20347	20454	20568	20576							3	40011			0	0	0	0						
2417	13	2	1	2	2500	10203	10201		20834	20249	20349								3	40015			0	0	0							
2418	13	2	2	2	2500	10206	10202	10203	20528	20156	20144	20265	20778	20444					3	40112			0	0	0	0	0	0				
2419	13	2	3	2	2500	10208	10209	10201	20156	20156	20736	20444	20251						3	40009			0	0	0	0	0					
2420	13	2	4	2	2500	10201	10207	10209	20361	20578	20586	20712	20786						3	40006			0	0	0	0	0					
2421	13	3		2	2500	10204	10210		20110	20526	20704								4	40114			0	0	0							
2422	13	3	1	2	2500	10203	10209	10201	20720	20770	20828	20678	20604	20054					4	40007			0	0	0	0	0	0				
2423	13	3	2	2	2500	10208	10203	10204	20670	20804	20686	20144	20450						4	40110			0	0	0	0	0					
2424	13	3	3	2	2500	10206	10204	10201	20536	20678	20628	20060	20265						4	40017			0	0	0	0	0					
2425	13	3	4	2	2500	10206	10201	10205	20520	20504	20156	20786	20422	20680					4	40008			0	0	0	0	0	0				
2426	13	4		2	2500	10202	10206	10201	20528	20678	20736	20162	20450	20578					5	40110	40005		0	0	0	0	0	0				
2427	13	4	1	2	2500	10203	10202	10209	20720	20804	20636	20361	20504						5	40110	40104		0	0	0	0	0					
2428	13	4	2	2	2500	10203	10208	10207	20512	20636	20251	20355	20586						5	40114	40109		0	0	0	0	0					
2429	13	4	3	2	2500	10207	10210	10204	20162	20554	20361	20456	20146	20458					5	40111	40010		0	0	0	0	0	0				
2430	13	4	4	2	2500	10209	10202	10207	20570	20056	20214	20756	20158	20722	20794	20642	20224		5	40002	40110		0	0	0	0	0	0	0	0	0	
2431	13	5		2	2500	10201	10205	10202	20528	20265	20604	20444	20369						6	40014	40125		0	0	0	0	0					
2432	13	5	1	2	2500	10210	10203	10207	20450	20349	20586	20804	20144						6	40111	40107		0	0	0	0	0					
