StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[1]	StarRewardId[2]	StarRewardId[3]	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
30190214	Regular Zone - Roseblade	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190215	Regular Zone - Camu	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190216	Dead Zone - Hanged Man	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190217	Dead Zone - Hanged Man	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190218	Dead Zone - Guardian	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190219	Dead Zone - Guardian	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190220	Dead Zone - Gun	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190221	Dead Zone - Gun	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190222	Dead Zone - Ronin	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190223	Dead Zone - Ronin	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190224	Dead Zone - Sanctuary	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190225	Dead Zone - Sanctuary	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190226	Regular Zone - Sandworm	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190227	Regular Zone - Sandworm	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190228	Regular Zone - Sandworm	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190229	Regular Zone - Roseblade	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190230	Regular Zone - Roseblade	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190231	Regular Zone - Roseblade	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190232	Regular Zone - Camu	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190233	Regular Zone - Camu	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190234	Regular Zone - Camu	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30110001	Basic Controls Practice	The <color=#34aff8>basic controls</color> are the key to winning a battle.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		204		20007			1																									1	300							701101		701101																		Complete the stage.																1	125001								71	Square			1	2	3		1									
30110002	Dodge Practice	In the battle against a strong enemy, a <color=#34aff8>successful dodge</color> could be a matter of life and death.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		204		20007			1																									1	300							701102		701102																		Complete the stage.																1	125001								71	Square			1	2	3		1									
30110003	C1 - Combat Reinforcement	Eliminate all the enemies in the combat reinforcement session. <color=#34aff8>The less time you spend, the higher your rating will be</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		101		20007			1																									1	300							701103		701103																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1	125001								71	Square			1	2	3		1									
30110004	Skill Orb Pinging Techniques	An <color=#34aff8>appropriate order of pinging the Skill Orbs</color> will dramatically improve your <color=#34aff8>combat efficiency</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		204		20007			1																									1	300							701104		701104																		Complete the stage.																1	125011								71	Square			1	2	3		1									
30110005	Core Skill Tutorial	Different Constructs' <color=#34aff8>Core Skills</color> are triggered differently. Getting familiar with the ways to trigger <color=#34aff8>them</color> is a vital step to fighting efficiently.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		204		20007			1																									1	300							701105		701105																		Complete the stage.																1	125011								71	Square			1	2	3		1									
30110006	C2 - Combat Reinforcement	Eliminate all the enemies in the combat reinforcement session. <color=#34aff8>The less time you spend, the higher your rating will be</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		101		20007			1																									1	300							701106		701106																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1	125011								71	Square			1	2	3		1									
30110007	Direct Confrontation	<color=#34aff8>Dodge</color> the elite enemies' <color=#d71345>lethal attacks</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103		20007			1																									1	300							701107		701107																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1									71	Square			1	2	3		1									
30110008	Priority Target	Identify the <color=#d71345>highly dangerous enemies</color> and eliminate them first.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103		20007			1																									1	300							701108		701108																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1									71	Square			1	2	3		1									
30110009	Heavy Blade	Watch out for the enemy's <color=#d71345>strong skills</color> and <color=#34aff8>keep a distance</color> from them.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		103		20007			1																									1	300							701109		701109																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1									71	Square			1	2	3		1									
30110010	QTE Support Training	When the three members <color=#34aff8>work together</color>, each of them can unleash their full potential on the battlefield.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		40		20007			1																									1	300							701110		701110																		Complete the stage.																1	125021	125023	125022						71	Square			1	2	3		1									
30110011	Character Switching Training	<color=#34aff8>By taking turns entering the battlefield</color>, each member can secure a moment of respite for the other two.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		40		20007			1																									1	300							701111		701111																		Complete the stage.																1	125021	125022	125023						71	Square			1	2	3		1									
30110012	B1 - Combat Reinforcement	Eliminate all the enemies in the combat reinforcement session. <color=#34aff8>The less time you spend, the higher your rating will be</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		41		20007			1																									1	300							701112		701112																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1	125021	125023	125022						71	Square			1	2	3		1									
30110013	Uniframe Battle Basics	Uniframes are strong units on their own. However, <color=#d71345>when they team up with Omniframes, their ATK will be greatly reduced</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		40		20007			1																									1	300							701113		701113																		Complete the stage.																1	125033								71	Square			1	2	3		1									
30110014	Uniframe Battle Advanced	<color=#34aff8>Parry/Speed Attack</color> can quickly reduce an enemy's <color=#34aff8>Finisher Gauge</color> and make it faster to eliminate them.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		40		20007			1																									1	300							701114		701114																		Complete the stage.																1	125033								71	Square			1	2	3		1									
30110015	B2 - Combat Reinforcement	Eliminate all the enemies in the combat reinforcement session. <color=#34aff8>The less time you spend, the higher your rating will be</color>.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		41		20007			1																									1	300							701115		701115																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1	125033								71	Square			1	2	3		1									
30110016	Dynamic Rhythm	Pay attention to the enemy's <color=#d71345>attack rhythm</color> and avoid their attacks.	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		21		20007			1																									1	300							701116		701116																		Complete the stage within 120s.	Complete the stage within 60s.	Complete the stage.														1									71	Square			1	2	3		1									
