Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow
3026057	0	2	6	6	0	1657005	0	0	1657	1	Nimue	Rosetta - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036057	0	3	6	6	0	1657004	0	0	1657	1	Nimue	Rosetta - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046057	0	4	6	6	0	1657003	0	0	1657	1	Nimue	Rosetta - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056057	0	5	6	6	0	1657002	0	0	1657	1	Nimue	Rosetta - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066057	0	6	6	6	0	1657001	0	0	1657	1	Nimue	Rosetta - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016058	0	1	6	6	0	1658006	0	0	1658	1	Bunsen	Ultima Slash - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026058	0	2	6	6	0	1658005	0	0	1658	1	Bunsen	Ultima Slash - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036058	0	3	6	6	0	1658004	0	0	1658	1	Bunsen	Ultima Slash - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046058	0	4	6	6	0	1658003	0	0	1658	1	Bunsen	Ultima Slash - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056058	0	5	6	6	0	1658002	0	0	1658	1	Bunsen	Ultima Slash - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066058	0	6	6	6	0	1658001	0	0	1658	1	Bunsen	Ultima Slash - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016059	0	1	6	6	0	1659006	0	0	1659	1	Bulgakov	Nirvatia - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026059	0	2	6	6	0	1659005	0	0	1659	1	Bulgakov	Nirvatia - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036059	0	3	6	6	0	1659004	0	0	1659	1	Bulgakov	Nirvatia - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046059	0	4	6	6	0	1659003	0	0	1659	1	Bulgakov	Nirvatia - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056059	0	5	6	6	0	1659002	0	0	1659	1	Bulgakov	Nirvatia - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066059	0	6	6	6	0	1659001	0	0	1659	1	Bulgakov	Nirvatia - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016060	0	1	6	6	0	1660006	0	0	1660	1	Feynman	Kamui - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026060	0	2	6	6	0	1660005	0	0	1660	1	Feynman	Kamui - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036060	0	3	6	6	0	1660004	0	0	1660	1	Feynman	Kamui - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046060	0	4	6	6	0	1660003	0	0	1660	1	Feynman	Kamui - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056060	0	5	6	6	0	1660002	0	0	1660	1	Feynman	Kamui - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066060	0	6	6	6	0	1660001	0	0	1660	1	Feynman	Kamui - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016061	0	1	6	6	0	1661006	0	0	1661	1	Pavlichenko	Lucia: Inverse Crown - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026061	0	2	6	6	0	1661005	0	0	1661	1	Pavlichenko	Lucia: Inverse Crown - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036061	0	3	6	6	0	1661004	0	0	1661	1	Pavlichenko	Lucia: Inverse Crown - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046061	0	4	6	6	0	1661003	0	0	1661	1	Pavlichenko	Lucia: Inverse Crown - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056061	0	5	6	6	0	1661002	0	0	1661	1	Pavlichenko	Lucia: Inverse Crown - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066061	0	6	6	6	0	1661001	0	0	1661	1	Pavlichenko	Lucia: Inverse Crown - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016062	0	1	6	6	0	1662006	0	0	1662	1	Clusius	Ignition - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026062	0	2	6	6	0	1662005	0	0	1662	1	Clusius	Ignition - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036062	0	3	6	6	0	1662004	0	0	1662	1	Clusius	Ignition - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046062	0	4	6	6	0	1662003	0	0	1662	1	Clusius	Ignition - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056062	0	5	6	6	0	1662002	0	0	1662	1	Clusius	Ignition - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066062	0	6	6	6	0	1662001	0	0	1662	1	Clusius	Ignition - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016063	0	1	6	6	0	1663006	0	0	1663	1	Cogito	6★ Memory Helentine: Lacrimosa Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026063	0	2	6	6	0	1663005	0	0	1663	1	Cogito	6★ Memory Helentine: Lacrimosa Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036063	0	3	6	6	0	1663004	0	0	1663	1	Cogito	6★ Memory Helentine: Lacrimosa Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046063	0	4	6	6	0	1663003	0	0	1663	1	Cogito	6★ Memory Helentine: Lacrimosa Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056063	0	5	6	6	0	1663002	0	0	1663	1	Cogito	6★ Memory Helentine: Lacrimosa Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066063	0	6	6	6	0	1663001	0	0	1663	1	Cogito	6★ Memory Helentine: Lacrimosa Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3015059	0	1	5	5	0	1559006	1	0	1559	1	Bianca: Tipsy Night	5★ Memory Bianca: Tipsy Night Grid 1		0
3025059	0	2	5	5	0	1559005	1	0	1559	1	Bianca: Tipsy Night	5★ Memory Bianca: Tipsy Night Grid 2		0
3035059	0	3	5	5	0	1559004	1	0	1559	1	Bianca: Tipsy Night	5★ Memory Bianca: Tipsy Night Grid 3		0
3045059	0	4	5	5	0	1559003	1	0	1559	1	Bianca: Tipsy Night	5★ Memory Bianca: Tipsy Night Grid 4		0
3055059	0	5	5	5	0	1559002	1	0	1559	1	Bianca: Tipsy Night	5★ Memory Bianca: Tipsy Night Grid 5		0
3065059	0	6	5	5	0	1559001	1	0	1559	1	Bianca: Tipsy Night	5★ Memory Bianca: Tipsy Night Grid 6		0
3015060	0	1	5	5	0	1560006	1	0	1560	1	Luna: Fullmoon Laurel	5★ Memory Luna: Fullmoon Laurel Grid 1		0
3025060	0	2	5	5	0	1560005	1	0	1560	1	Luna: Fullmoon Laurel	5★ Memory Luna: Fullmoon Laurel Grid 2		0
3035060	0	3	5	5	0	1560004	1	0	1560	1	Luna: Fullmoon Laurel	5★ Memory Luna: Fullmoon Laurel Grid 3		0
3045060	0	4	5	5	0	1560003	1	0	1560	1	Luna: Fullmoon Laurel	5★ Memory Luna: Fullmoon Laurel Grid 4		0
3055060	0	5	5	5	0	1560002	1	0	1560	1	Luna: Fullmoon Laurel	5★ Memory Luna: Fullmoon Laurel Grid 5		0
3065060	0	6	5	5	0	1560001	1	0	1560	1	Luna: Fullmoon Laurel	5★ Memory Luna: Fullmoon Laurel Grid 6		0
3015061	0	1	5	5	0	1561006	1	0	1561	1	Cerberus - Rave Party	5★ Memory Cerberus - Rave Party Grid 1		0
3025061	0	2	5	5	0	1561005	1	0	1561	1	Cerberus - Rave Party	5★ Memory Cerberus - Rave Party Grid 2		0
3035061	0	3	5	5	0	1561004	1	0	1561	1	Cerberus - Rave Party	5★ Memory Cerberus - Rave Party Grid 3		0
3045061	0	4	5	5	0	1561003	1	0	1561	1	Cerberus - Rave Party	5★ Memory Cerberus - Rave Party Grid 4		0
3055061	0	5	5	5	0	1561002	1	0	1561	1	Cerberus - Rave Party	5★ Memory Cerberus - Rave Party Grid 5		0
3065061	0	6	5	5	0	1561001	1	0	1561	1	Cerberus - Rave Party	5★ Memory Cerberus - Rave Party Grid 6		0
3015062	0	1	5	5	0	1562006	1	0	1562	1	ChaCha: Qu	ChaCha: Qu Memory Grid 1		0
3025062	0	2	5	5	0	1562005	1	0	1562	1	ChaCha: Qu	ChaCha: Qu Memory Grid 2		0
3035062	0	3	5	5	0	1562004	1	0	1562	1	ChaCha: Qu	ChaCha: Qu Memory Grid 3		0
3045062	0	4	5	5	0	1562003	1	0	1562	1	ChaCha: Qu	ChaCha: Qu Memory Grid 4		0
3055062	0	5	5	5	0	1562002	1	0	1562	1	ChaCha: Qu	ChaCha: Qu Memory Grid 5		0
3065062	0	6	5	5	0	1562001	1	0	1562	1	ChaCha: Qu	ChaCha: Qu Memory Grid 6		0
3015063	0	1	5	5	0	1563006	1	0	1563	1	ChaCha: Hanying	ChaCha: Hanying Memory Grid 1		0
3025063	0	2	5	5	0	1563005	1	0	1563	1	ChaCha: Hanying	ChaCha: Hanying Memory Grid 2		0
3035063	0	3	5	5	0	1563004	1	0	1563	1	ChaCha: Hanying	ChaCha: Hanying Memory Grid 3		0
3045063	0	4	5	5	0	1563003	1	0	1563	1	ChaCha: Hanying	ChaCha: Hanying Memory Grid 4		0
3055063	0	5	5	5	0	1563002	1	0	1563	1	ChaCha: Hanying	ChaCha: Hanying Memory Grid 5		0
3065063	0	6	5	5	0	1563001	1	0	1563	1	ChaCha: Hanying	ChaCha: Hanying Memory Grid 6		0
3015064	0	1	5	5	0	1564006	1	0	1564	1	Nabati: Lucia	Nabati: Lucia Memory Grid 1		0
3025064	0	2	5	5	0	1564005	1	0	1564	1	Nabati: Lucia	Nabati: Lucia Memory Grid 2		0
3035064	0	3	5	5	0	1564004	1	0	1564	1	Nabati: Lucia	Nabati: Lucia Memory Grid 3		0
3045064	0	4	5	5	0	1564003	1	0	1564	1	Nabati: Lucia	Nabati: Lucia Memory Grid 4		0
3055064	0	5	5	5	0	1564002	1	0	1564	1	Nabati: Lucia	Nabati: Lucia Memory Grid 5		0
3065064	0	6	5	5	0	1564001	1	0	1564	1	Nabati: Lucia	Nabati: Lucia Memory Grid 6		0
3015065	0	1	5	5	0	1565006	1	0	1565	1	Nabati: Lee	Nabati: Lee Memory Grid 1		0
3025065	0	2	5	5	0	1565005	1	0	1565	1	Nabati: Lee	Nabati: Lee Memory Grid 2		0
3035065	0	3	5	5	0	1565004	1	0	1565	1	Nabati: Lee	Nabati: Lee Memory Grid 3		0
3045065	0	4	5	5	0	1565003	1	0	1565	1	Nabati: Lee	Nabati: Lee Memory Grid 4		0
3055065	0	5	5	5	0	1565002	1	0	1565	1	Nabati: Lee	Nabati: Lee Memory Grid 5		0
3065065	0	6	5	5	0	1565001	1	0	1565	1	Nabati: Lee	Nabati: Lee Memory Grid 6		0
3015066	0	1	5	5	0	1566006	1	0	1566	1	Nabati: Liv	Nabati: Liv Memory Grid 1		0
3025066	0	2	5	5	0	1566005	1	0	1566	1	Nabati: Liv	Nabati: Liv Memory Grid 2		0
3035066	0	3	5	5	0	1566004	1	0	1566	1	Nabati: Liv	Nabati: Liv Memory Grid 3		0
3045066	0	4	5	5	0	1566003	1	0	1566	1	Nabati: Liv	Nabati: Liv Memory Grid 4		0
3055066	0	5	5	5	0	1566002	1	0	1566	1	Nabati: Liv	Nabati: Liv Memory Grid 5		0
3065066	0	6	5	5	0	1566001	1	0	1566	1	Nabati: Liv	Nabati: Liv Memory Grid 6		0
3015067	0	1	5	5	0	1567006	1	0	1567	1	Treasure Gem: Bianca	Treasure Gem: Bianca Memory Grid 1		0
3025067	0	2	5	5	0	1567005	1	0	1567	1	Treasure Gem: Bianca	Treasure Gem: Bianca Memory Grid 2		0
3035067	0	3	5	5	0	1567004	1	0	1567	1	Treasure Gem: Bianca	Treasure Gem: Bianca Memory Grid 3		0
3045067	0	4	5	5	0	1567003	1	0	1567	1	Treasure Gem: Bianca	Treasure Gem: Bianca Memory Grid 4		0
3055067	0	5	5	5	0	1567002	1	0	1567	1	Treasure Gem: Bianca	Treasure Gem: Bianca Memory Grid 5		0
3065067	0	6	5	5	0	1567001	1	0	1567	1	Treasure Gem: Bianca	Treasure Gem: Bianca Memory Grid 6		0
3015068	0	1	5	5	0	1568006	1	0	1568	1	Treasure Gem: Nanami	Treasure Gem: Nanami Memory Grid 1		0
3025068	0	2	5	5	0	1568005	1	0	1568	1	Treasure Gem: Nanami	Treasure Gem: Nanami Memory Grid 2		0
3035068	0	3	5	5	0	1568004	1	0	1568	1	Treasure Gem: Nanami	Treasure Gem: Nanami Memory Grid 3		0
3045068	0	4	5	5	0	1568003	1	0	1568	1	Treasure Gem: Nanami	Treasure Gem: Nanami Memory Grid 4		0
3055068	0	5	5	5	0	1568002	1	0	1568	1	Treasure Gem: Nanami	Treasure Gem: Nanami Memory Grid 5		0
3065068	0	6	5	5	0	1568001	1	0	1568	1	Treasure Gem: Nanami	Treasure Gem: Nanami Memory Grid 6		0
3015069	0	1	5	5	0	1569006	1	0	1569	1	Nanami: Holoverse	Nanami: Holoverse Memory Grid 1		0
3025069	0	2	5	5	0	1569005	1	0	1569	1	Nanami: Holoverse	Nanami: Holoverse Memory Grid 2		0
3035069	0	3	5	5	0	1569004	1	0	1569	1	Nanami: Holoverse	Nanami: Holoverse Memory Grid 3		0
3045069	0	4	5	5	0	1569003	1	0	1569	1	Nanami: Holoverse	Nanami: Holoverse Memory Grid 4		0
3055069	0	5	5	5	0	1569002	1	0	1569	1	Nanami: Holoverse	Nanami: Holoverse Memory Grid 5		0
3065069	0	6	5	5	0	1569001	1	0	1569	1	Nanami: Holoverse	Nanami: Holoverse Memory Grid 6		0
3015070	0	1	5	5	0	1570006	1	0	1570	1	Lawson: Mind Station	Lawson: Mind Station Memory Grid 1		0
3025070	0	2	5	5	0	1570005	1	0	1570	1	Lawson: Mind Station	Lawson: Mind Station Memory Grid 2		0
3035070	0	3	5	5	0	1570004	1	0	1570	1	Lawson: Mind Station	Lawson: Mind Station Memory Grid 3		0
3045070	0	4	5	5	0	1570003	1	0	1570	1	Lawson: Mind Station	Lawson: Mind Station Memory Grid 4		0
3055070	0	5	5	5	0	1570002	1	0	1570	1	Lawson: Mind Station	Lawson: Mind Station Memory Grid 5		0
3065070	0	6	5	5	0	1570001	1	0	1570	1	Lawson: Mind Station	Lawson: Mind Station Memory Grid 6		0
3015071	0	1	5	5	0	1571006	1	0	1571	1	Grand Feast of Light	5.5th Anniversary Memory Grid 1		0
3025071	0	2	5	5	0	1571005	1	0	1571	1	Grand Feast of Light	5.5th Anniversary Memory Grid 2		0
